gene_id	paired_ABC284_1	paired_oxIs12_2	paired_ABC16_2	paired_oxIs12_1	paired_ABC291_1	paired_ABC291_2	paired_ABC16_1	paired_ABC284_2
WBGene00020750	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
WBGene00020751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020752	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
WBGene00020753	0.0	2.0	0.5	1.5	3.0	0.0	0.0	0.5
WBGene00020754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020755	0.0	0.0	1.0	0.0	3.0	0.0	0.0	3.0
WBGene00020756	169.0	188.0	170.0	195.0	259.0	194.0	171.0	220.0
WBGene00020757	2544.0	3288.0	2774.0	2495.0	2993.0	2613.0	2794.0	2494.0
WBGene00020758	22.0	2.0	16.0	13.0	63.0	22.0	3.0	121.0
WBGene00020759	0.0	1.0	1.0	2.0	0.0	0.0	0.0	4.0
WBGene00020760	45.0	114.92	77.0	162.83	34.0	40.0	95.0	67.0
WBGene00020761	353.0	284.0	290.0	166.0	513.0	396.0	263.0	547.0
WBGene00020762	2588.0	3094.0	2640.0	3258.0	2809.0	2566.0	2840.0	3027.0
WBGene00020763	600.0	589.0	570.0	419.0	763.0	701.0	533.0	837.0
WBGene00020764	23.0	30.0	20.0	37.0	6.0	25.0	20.0	9.0
WBGene00020765	240.0	195.0	311.0	238.0	347.0	284.0	300.0	312.0
WBGene00020766	23.0	130.0	80.0	180.0	1.0	3.0	141.0	32.0
WBGene00020767	39.0	29.0	24.0	32.0	45.0	40.0	36.0	29.0
WBGene00020769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020770	646.0	1063.0	681.0	1172.0	637.0	567.0	937.0	804.0
WBGene00020771	37.0	10.0	45.0	1.0	104.0	71.0	20.0	85.0
WBGene00020772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020774	146.0	91.0	28.0	239.0	207.0	272.0	61.0	27.0
WBGene00020775	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
WBGene00020777	15.0	10.0	8.0	4.0	9.0	6.0	6.0	18.0
WBGene00020778	49.0	4.0	25.0	0.0	39.0	38.0	12.0	86.0
WBGene00020779	1518.0	1382.0	1445.0	1208.0	1978.0	1808.0	1558.0	1903.0
WBGene00020781	2828.0	3712.0	3103.0	3507.0	3182.0	2855.0	3161.0	3312.0
WBGene00020782	501.0	512.0	528.0	461.0	616.0	632.0	533.0	652.0
WBGene00020783	147.0	164.0	169.0	104.0	256.0	252.0	133.0	231.0
WBGene00020784	293.79	443.66	331.05	649.72	265.43	332.61	407.61	198.81
WBGene00020785	2.0	2.0	1.0	0.0	0.0	1.0	8.0	5.0
WBGene00020786	371.0	370.0	237.0	173.0	400.0	312.0	264.0	270.0
WBGene00020787	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020788	1666.0	2474.0	2627.0	2544.0	1898.0	1823.0	2915.0	935.0
WBGene00020789	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020790	4.0	2.0	4.0	8.0	13.0	2.0	3.0	7.0
WBGene00020791	2.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0
WBGene00020792	0.0	2.0	3.0	4.0	7.0	0.0	1.0	0.0
WBGene00020793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020794	0.0	0.0	1.0	3.0	0.0	0.0	0.0	6.0
WBGene00020795	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
WBGene00020796	714.0	907.0	797.0	757.0	827.0	719.0	867.0	816.0
WBGene00020797	70.0	37.21	43.0	28.0	182.0	126.92	33.0	105.0
WBGene00020798	1064.0	1242.79	1194.0	1562.0	1265.0	1241.08	1281.0	1518.0
WBGene00020799	115.0	153.0	87.0	211.0	94.0	117.0	87.0	91.0
WBGene00020800	20.0	19.0	27.0	36.0	11.0	18.0	31.0	26.0
WBGene00020801	157.0	283.0	181.0	421.0	106.0	133.0	228.0	211.0
WBGene00020802	135.0	184.0	192.0	231.0	107.0	133.0	235.0	75.0
WBGene00020803	98.0	754.0	677.0	829.0	33.0	10.0	961.0	337.0
WBGene00020804	1.0	1.0	0.0	0.0	3.0	2.0	0.0	0.0
WBGene00020805	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
WBGene00020806	611.0	1245.0	668.0	1042.0	381.0	373.0	906.0	457.0
WBGene00020807	1.0	0.0	1.0	3.0	0.0	3.0	2.0	8.0
WBGene00020808	11741.0	20483.0	12656.0	19038.0	11292.0	11834.0	15535.0	13785.0
WBGene00020809	12.0	7.0	7.0	12.0	6.0	5.0	13.0	13.0
WBGene00020811	215.0	288.0	137.0	123.0	175.0	159.0	196.0	179.0
WBGene00020812	2571.0	1615.0	1523.0	2264.0	2391.0	3185.0	1581.0	3242.0
WBGene00020813	132.0	235.0	130.0	169.0	198.0	134.0	117.0	151.0
WBGene00020817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020819	492.0	599.0	607.0	493.0	681.0	587.0	627.0	600.0
WBGene00020820	637.0	623.0	612.0	505.0	791.0	688.0	619.0	923.0
WBGene00020821	1685.0	1714.0	1999.0	1484.0	2410.0	2228.0	1817.0	2433.0
WBGene00020822	373.0	376.0	358.0	294.0	490.0	421.0	391.0	550.0
WBGene00020823	429.0	378.0	353.0	297.0	540.0	495.0	364.0	668.0
WBGene00020824	1386.0	1385.0	1489.0	1267.0	1796.0	1789.0	1451.0	1676.0
WBGene00020825	10.0	2.0	1.0	6.0	2.0	3.0	4.0	2.0
WBGene00020826	1.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0
WBGene00020827	1430.0	1315.0	1531.0	995.0	2202.0	1810.0	1484.0	1950.0
WBGene00020829	6.0	2.0	7.0	0.0	0.0	1.0	6.0	5.0
WBGene00020830	114.0	105.0	89.0	99.0	164.0	128.0	69.0	136.0
WBGene00020831	1954.0	3577.0	2248.0	2560.0	2217.0	1799.0	2185.0	2581.0
WBGene00020832	18.0	50.0	21.0	41.0	37.0	35.0	8.0	783.0
WBGene00020833	7.0	18.0	4.0	5.0	8.0	9.0	8.0	35.0
WBGene00020834	45.0	26.0	22.0	7.0	26.0	36.0	20.0	21.0
WBGene00020835	3.0	0.0	4.0	0.0	1.0	2.0	0.0	12.0
WBGene00020836	220.0	461.0	289.0	300.0	218.0	190.0	406.0	280.0
WBGene00020837	218.0	312.0	277.0	406.0	158.0	162.0	404.0	224.0
WBGene00020838	1197.0	2351.0	1523.0	2077.0	1346.0	1418.0	1764.0	1484.0
WBGene00020839	1928.0	2079.0	2161.0	2244.0	2453.0	2181.0	2111.0	2199.0
WBGene00020840	3565.58	4931.49	3238.33	3082.35	3481.11	3331.78	3862.4	2001.65
WBGene00020841	442.0	848.0	515.0	580.0	389.0	390.0	738.0	232.0
WBGene00020842	286.0	294.0	268.0	305.0	404.0	381.0	260.0	427.0
WBGene00020843	464.0	469.0	469.0	444.0	718.0	607.0	456.0	642.0
WBGene00020844	12.0	22.0	9.0	21.0	12.0	11.0	13.0	8.0
WBGene00020845	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
WBGene00020846	583.0	974.0	1520.0	1309.0	292.0	476.0	1239.0	756.0
WBGene00020847	288.0	565.0	461.0	878.0	403.0	330.0	500.0	416.0
WBGene00020849	29.0	22.0	32.0	25.0	26.0	48.0	50.0	39.0
WBGene00020850	63.0	107.0	111.0	104.0	65.0	76.0	84.0	56.0
WBGene00020851	6.0	7.0	3.0	24.0	8.0	2.0	8.0	4.0
WBGene00020852	120.0	192.0	96.0	166.0	147.0	137.0	135.0	159.0
WBGene00020853	2.0	1.0	5.0	8.0	4.0	2.0	1.0	1.0
WBGene00020854	418.0	811.0	310.0	969.0	646.0	683.0	403.0	623.0
WBGene00020855	89.0	117.0	104.0	301.0	50.0	102.0	147.0	123.0
WBGene00020856	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
WBGene00020857	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
WBGene00020858	396.0	336.0	333.0	279.0	457.0	436.0	306.0	486.0
WBGene00020859	7.0	15.0	14.0	20.0	24.0	0.0	20.0	2.0
WBGene00020860	2.0	2.0	0.0	3.0	0.0	3.0	1.0	6.0
WBGene00020861	21.0	33.0	18.0	10.0	24.0	26.0	14.0	33.0
WBGene00020862	175.0	380.0	255.0	440.0	308.0	308.0	452.0	257.0
WBGene00020863	3.0	2.0	7.0	24.0	0.0	0.0	6.0	0.0
WBGene00020864	92.0	174.0	133.0	188.0	72.0	111.0	177.0	45.0
WBGene00020865	217.0	318.0	212.0	341.0	135.0	134.0	220.0	198.0
WBGene00020866	737.42	873.71	722.73	839.8	1089.52	958.28	886.8	1113.07
WBGene00020867	229.0	277.0	253.0	313.0	227.0	191.0	230.0	334.0
WBGene00020868	2128.0	2720.0	2676.0	2472.0	2489.0	2280.0	2780.0	2935.0
WBGene00020869	653.0	174.0	234.0	94.0	973.0	664.0	351.0	1037.0
WBGene00020870	43.0	1.0	3.0	0.0	38.0	65.0	2.0	13.0
WBGene00020871	54.0	0.0	0.0	0.0	124.0	50.0	0.0	41.0
WBGene00020872	4.0	0.0	0.0	0.0	5.0	1.0	0.0	1.0
WBGene00020873	17.0	6.0	0.0	0.0	40.0	22.0	5.0	41.0
WBGene00020874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
WBGene00020875	0.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0
WBGene00020877	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020878	114.0	55.0	83.0	55.0	156.0	112.0	68.0	160.0
WBGene00020879	29.0	3.0	3.0	1.0	44.0	27.0	10.0	25.63
WBGene00020880	8.0	0.0	0.0	0.0	13.0	22.0	1.0	16.0
WBGene00020881	109.0	0.0	4.0	0.0	133.0	78.0	4.0	81.0
WBGene00020882	96.0	2.0	7.0	0.0	157.0	82.0	3.0	52.0
WBGene00020883	101.0	113.0	114.0	142.0	106.0	122.0	107.0	128.0
WBGene00020884	242.0	385.0	209.0	364.0	183.0	135.0	255.0	182.0
WBGene00020885	3.0	7.0	1.0	1.0	8.0	2.0	6.0	8.0
WBGene00020886	910.0	756.0	574.0	767.0	1056.0	943.0	768.0	1165.0
WBGene00020887	42.0	97.0	36.0	109.0	40.0	45.0	49.0	31.0
WBGene00020888	0.0	3.0	6.0	4.0	2.0	0.0	0.0	0.0
WBGene00020889	10.0	44.0	32.0	30.0	9.0	11.0	57.0	12.0
WBGene00020890	116.0	191.0	169.0	199.0	109.0	104.0	171.0	48.0
WBGene00020891	161.0	219.0	197.0	396.0	176.0	198.0	303.0	88.0
WBGene00020892	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
WBGene00020893	34.0	81.0	94.0	98.0	10.0	7.0	155.0	70.0
WBGene00020894	3795.12	4526.94	4702.68	4156.87	4275.64	4695.13	5105.18	5184.55
WBGene00020895	233.0	276.0	316.0	451.0	179.0	317.0	433.0	187.0
WBGene00020896	655.0	529.0	524.0	373.0	646.0	643.0	513.0	628.0
WBGene00020897	97.0	184.0	222.0	259.0	130.0	129.0	190.0	184.0
WBGene00020898	73.0	44.0	60.0	83.0	39.0	31.0	75.0	23.0
WBGene00020899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020900	17.0	14.0	8.0	11.0	9.0	9.0	6.0	0.0
WBGene00020901	46.0	87.0	56.0	74.0	73.0	48.0	51.0	100.0
WBGene00020902	111.0	182.0	203.0	286.0	131.0	141.0	240.0	279.0
WBGene00020903	98.0	148.0	94.0	182.0	135.0	128.0	107.0	130.0
WBGene00020904	36.0	88.0	49.0	60.0	63.0	26.0	56.0	24.0
WBGene00020905	708.63	968.89	661.53	569.63	689.29	806.24	891.72	363.81
WBGene00020906	21.0	54.0	63.0	61.0	63.0	60.0	68.0	35.0
WBGene00020908	244.0	263.0	211.0	277.0	379.0	319.0	256.0	283.0
WBGene00020909	1400.0	1175.0	1334.0	1556.0	1720.0	1709.0	1228.0	1211.0
WBGene00020910	354.0	251.0	298.0	100.0	605.0	515.0	238.0	729.0
WBGene00020911	222.0	125.0	218.0	136.0	220.0	163.0	217.0	281.0
WBGene00020912	17.0	11.0	9.0	13.0	7.0	7.0	14.0	83.0
WBGene00020913	45.0	24.0	33.0	20.0	47.0	34.0	36.0	17.0
WBGene00020914	300.0	536.0	266.0	387.0	177.0	184.0	400.0	122.0
WBGene00020915	6454.0	7908.0	8774.0	6456.0	6779.0	7420.0	9822.0	8008.0
WBGene00020917	453.0	1000.0	349.0	631.0	645.0	872.0	387.0	298.0
WBGene00020918	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
WBGene00020919	113.0	196.0	286.0	245.0	136.0	112.0	273.0	256.0
WBGene00020920	45.0	59.0	125.0	75.0	53.0	41.0	67.0	115.0
WBGene00020921	504.0	715.0	790.0	1209.0	319.0	577.0	965.0	439.0
WBGene00020922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020924	61.0	34.0	19.0	11.0	94.0	75.0	26.0	46.0
WBGene00020927	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0
WBGene00020929	81.0	56.0	39.0	99.0	54.0	71.0	60.0	73.0
WBGene00020930	1580.0	2225.0	1266.0	1913.0	1333.0	1395.0	1376.0	1970.0
WBGene00020931	1153.0	1683.0	1195.0	1843.0	1240.0	1233.0	1430.0	1364.0
WBGene00020932	996.0	1168.0	1270.0	1138.0	1258.0	1100.0	1286.0	1278.0
WBGene00020933	887.0	856.0	914.0	905.0	1367.0	1211.0	890.0	1358.0
WBGene00020935	726.0	807.0	915.0	713.0	930.0	728.0	850.0	977.0
WBGene00020936	1133.0	1301.0	1101.0	1515.0	1262.0	1300.0	1363.0	1160.0
WBGene00020937	116.0	166.0	162.0	158.0	164.0	141.0	182.0	230.0
WBGene00020938	609.0	385.0	534.0	454.0	649.0	624.0	420.0	410.0
WBGene00020939	17.0	33.0	15.0	56.0	36.0	35.0	38.0	26.0
WBGene00020940	149.0	115.0	103.0	113.0	173.0	129.0	128.0	124.0
WBGene00020941	55.0	30.0	34.0	29.0	101.0	78.0	16.0	77.0
WBGene00020942	298.0	254.0	248.0	205.0	443.0	372.0	281.0	426.0
WBGene00020943	28.0	9.0	16.0	20.0	25.0	21.0	9.0	11.0
WBGene00020944	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
WBGene00020945	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
WBGene00020946	4.0	3.0	0.0	3.0	1.0	3.0	2.0	33.0
WBGene00020947	147.0	335.0	299.0	497.0	70.0	93.0	178.0	88.0
WBGene00020948	1666.0	846.0	1223.0	363.0	2915.0	2185.0	919.0	3181.0
WBGene00020949	467.0	585.0	454.0	537.0	674.0	632.0	445.0	616.0
WBGene00020950	4671.0	6966.0	5034.0	6169.0	5698.0	5340.0	5362.0	5122.0
WBGene00020951	693.0	737.0	662.0	580.0	818.0	780.0	676.0	971.0
WBGene00020952	545.0	1262.0	1141.0	967.0	555.0	688.0	1268.0	610.0
WBGene00020953	374.0	418.0	469.0	441.0	447.0	428.0	454.0	503.0
WBGene00020954	264.0	462.0	434.0	504.0	219.0	331.0	511.0	126.0
WBGene00020955	351.0	397.0	310.0	409.0	468.0	420.0	357.0	505.0
WBGene00020957	655.0	767.0	621.0	611.0	718.0	698.0	657.0	846.0
WBGene00020961	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
WBGene00020962	668.0	632.0	545.0	877.0	584.0	930.0	620.0	596.0
WBGene00020964	685.0	736.0	670.0	668.0	1044.0	891.0	659.0	1112.0
WBGene00020966	184.0	309.0	308.0	465.0	115.0	177.62	275.0	124.11
WBGene00020967	46.0	66.0	49.0	112.0	43.0	49.38	71.0	68.89
WBGene00020970	1154.0	1011.0	1190.0	914.0	1292.0	1120.0	1154.0	1192.0
WBGene00020971	0.0	1.0	0.11	0.0	1.0	1.0	0.0	0.0
WBGene00020972	70.0	121.0	150.0	141.0	86.0	100.0	177.0	65.0
WBGene00020973	70.0	68.0	67.89	72.0	31.0	48.0	64.0	44.0
WBGene00020974	0.0	0.0	0.76	0.0	0.0	0.0	0.0	2.22
WBGene00020976	9.0	6.0	13.0	2.0	8.0	20.0	47.0	14.0
WBGene00020977	18.0	26.0	17.0	22.0	16.0	13.0	32.0	21.0
WBGene00020978	210.0	249.0	189.24	189.0	178.0	164.0	266.0	101.78
WBGene00020979	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
WBGene00020981	151.0	104.0	113.0	87.0	108.0	94.0	123.0	142.0
WBGene00020982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020983	22.0	22.0	15.0	13.0	7.0	4.0	19.0	16.0
WBGene00020984	37.0	65.0	51.0	35.0	42.0	45.0	63.0	32.0
WBGene00020985	176.0	252.0	194.0	265.0	144.0	144.0	200.0	88.0
WBGene00020986	38.0	82.0	47.0	52.0	34.0	46.0	61.0	31.0
WBGene00020987	139.0	184.0	176.0	102.0	172.0	141.0	194.0	64.0
WBGene00020988	11.0	50.0	19.0	10.0	14.0	12.0	49.0	12.0
WBGene00020989	213.0	86.0	205.0	104.0	152.0	200.0	265.0	218.0
WBGene00020990	1863.81	2440.9	1823.38	1607.0	1962.41	1947.68	2288.97	1063.0
WBGene00020991	183.19	421.1	307.62	289.0	159.59	208.32	397.03	173.0
WBGene00020992	83.0	104.0	127.0	143.0	62.0	109.0	123.0	61.0
WBGene00020993	331.0	420.0	363.0	328.0	379.0	383.0	370.0	429.0
WBGene00020994	1209.0	1240.0	1303.0	1145.0	1216.0	1231.0	1248.0	1493.0
WBGene00020995	44.0	69.0	32.0	68.0	30.0	35.0	71.0	25.0
WBGene00020997	12.0	6.0	5.0	7.0	7.0	4.0	10.0	13.0
WBGene00020999	1078.0	1253.0	1277.0	1208.0	1228.0	1181.0	1418.0	1366.0
WBGene00021000	118.0	126.0	107.0	116.0	177.0	161.0	114.0	175.0
WBGene00021001	40.0	51.0	45.0	44.0	41.0	32.0	64.0	30.0
WBGene00021002	41.0	52.0	20.0	57.0	47.0	25.0	44.0	93.0
WBGene00021003	5.0	0.0	0.0	2.0	8.0	10.0	2.0	1.0
WBGene00021004	2375.0	2679.0	2825.0	2508.0	2761.0	2680.0	2962.0	2865.0
WBGene00021005	1059.0	248.0	397.0	56.0	2833.0	1945.0	459.0	2405.0
WBGene00021006	140.0	174.0	120.0	122.0	127.0	134.0	157.0	92.0
WBGene00021007	961.0	1959.0	1319.0	1539.0	868.0	952.0	1539.0	552.0
WBGene00021008	31.0	49.0	42.0	7.0	25.0	24.0	28.0	19.0
WBGene00021009	1332.0	2587.0	1585.0	2457.0	1309.0	1424.0	1722.0	1658.0
WBGene00021010	198.0	283.0	242.0	261.0	150.0	138.0	275.0	85.0
WBGene00021011	19.0	19.0	19.0	22.0	31.0	15.0	28.0	119.0
WBGene00021012	790.0	831.0	788.0	586.0	1174.0	1022.0	754.0	1297.0
WBGene00021013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00021014	552.0	630.0	616.0	574.0	722.0	673.0	534.0	708.0
WBGene00021015	505.96	592.57	539.68	504.14	559.77	442.23	469.27	484.63
WBGene00021016	85.0	145.0	71.0	55.0	72.0	95.0	109.0	47.0
WBGene00021017	0.0	6.0	2.0	3.0	1.0	1.0	1.0	1.0
WBGene00021018	87.79	64.68	39.38	51.5	84.98	92.68	44.96	64.05
WBGene00021019	0.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0
WBGene00021020	1092.0	1865.0	1271.0	2326.0	1005.0	927.0	1584.0	993.0
WBGene00021021	283.0	411.0	380.0	373.0	274.0	310.0	387.0	407.0
WBGene00021022	292.0	212.0	316.0	200.0	406.0	356.0	252.0	417.0
WBGene00021023	0.0	2.0	0.0	0.0	0.0	0.0	2.0	7.04
WBGene00021024	948.0	1101.0	1033.0	1061.0	1229.0	1004.0	1133.0	1331.0
WBGene00021025	2.0	5.0	0.0	6.0	9.0	4.0	1.0	4.0
WBGene00021026	634.0	705.0	784.0	705.0	716.0	847.0	981.0	821.0
WBGene00021027	14.0	16.0	7.0	4.0	21.0	14.0	16.0	11.0
WBGene00021028	20.0	11.0	17.0	18.0	29.0	17.0	16.0	29.0
WBGene00021029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00021030	2.0	4.0	3.0	0.0	7.0	8.0	3.0	4.0
WBGene00021031	1.0	0.0	1.0	0.0	3.0	6.0	2.0	1.0
WBGene00021032	1.0	4.0	6.0	7.0	2.0	3.0	10.0	1.0
WBGene00021033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00021034	70.66	139.89	40.19	125.18	60.01	78.93	62.7	51.77
WBGene00021035	4510.0	2016.0	2572.0	854.0	6523.0	5624.0	2096.0	6272.0
WBGene00021036	960.0	2308.0	1059.0	2368.0	970.0	1130.0	1287.0	1722.0
WBGene00021037	70.0	83.0	70.0	99.0	140.0	62.0	48.0	117.0
WBGene00021038	1231.0	939.0	1132.0	701.0	1607.0	1343.0	963.0	1451.0
WBGene00021039	31.0	78.0	63.0	62.0	51.0	42.0	63.0	72.0
WBGene00021040	28.0	28.0	38.0	26.0	45.0	26.0	45.0	38.0
WBGene00021041	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
WBGene00021042	0.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0
WBGene00021043	1531.0	1897.0	2638.0	2298.0	1473.0	1888.0	3439.0	2495.0
WBGene00021044	64.0	59.0	66.0	130.0	96.0	76.0	68.0	78.0
WBGene00021045	2.0	4.0	5.0	0.0	1.0	2.0	3.0	0.0
WBGene00021046	92.0	62.0	78.0	87.0	96.0	114.0	47.0	140.0
WBGene00021047	522.0	512.0	482.0	575.0	638.0	640.0	474.0	739.0
WBGene00021048	2081.0	3159.0	1744.0	3867.0	1880.0	3181.0	2111.0	1712.0
WBGene00021049	175.0	182.0	226.0	147.0	318.0	326.0	186.0	320.0
WBGene00021050	1438.0	2446.0	2278.0	3437.0	1541.0	1306.0	2414.0	1858.0
WBGene00021051	207.0	160.0	213.0	190.0	364.0	238.0	176.0	379.0
WBGene00021052	395.0	425.0	309.0	508.0	225.0	289.0	446.0	253.0
WBGene00021053	4.0	0.0	3.0	0.0	4.0	1.0	0.0	43.0
WBGene00021054	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0
WBGene00021055	39.0	67.0	37.0	99.0	52.0	49.0	24.0	49.0
WBGene00021056	1176.0	687.0	972.0	397.0	2093.0	1712.0	896.0	1922.0
WBGene00021057	374.0	329.0	255.0	367.0	366.0	364.0	350.0	348.0
WBGene00021058	589.0	714.0	612.0	693.0	647.0	658.0	701.0	668.0
WBGene00021059	59.0	67.0	50.0	38.0	59.0	61.0	67.0	62.0
WBGene00021060	392.0	602.0	377.0	689.0	397.0	402.0	490.0	427.0
WBGene00021061	676.0	779.0	877.0	710.0	909.0	819.0	860.0	914.0
WBGene00021063	749.0	780.0	949.0	673.0	1008.0	925.0	940.0	912.0
WBGene00021066	37.0	36.0	9.0	34.0	43.0	29.0	24.0	19.0
WBGene00021067	13.0	21.0	12.0	23.0	12.0	12.0	21.0	4.0
WBGene00021068	2644.0	3822.0	2900.11	3741.0	2919.29	2776.0	3623.22	4520.0
WBGene00021070	110.0	148.0	179.0	202.0	115.0	135.0	170.0	290.0
WBGene00021072	22.0	25.0	25.0	12.0	42.0	103.0	25.0	38.0
WBGene00021073	2471.93	3517.93	3495.25	2985.51	2362.95	2737.76	4049.97	2374.05
WBGene00021074	709.0	844.0	851.0	709.0	650.0	671.0	948.0	693.0
WBGene00021075	24.0	41.0	22.0	7.0	12.0	25.0	41.0	23.0
WBGene00021076	130.07	78.07	93.75	87.49	116.05	157.24	111.03	136.95
WBGene00021078	1073.0	1373.0	1455.0	1134.0	995.0	959.0	1498.0	1329.0
WBGene00021079	93.0	71.0	83.0	95.0	84.0	99.0	117.0	131.0
WBGene00021080	41.0	68.0	47.0	56.0	39.0	42.0	46.0	42.0
WBGene00021081	76.0	12.0	15.0	12.0	38.0	114.0	28.0	30.0
WBGene00021082	153.0	115.0	164.0	121.0	108.0	189.0	189.0	346.0
WBGene00021083	6.0	44.0	11.0	38.0	4.0	5.0	27.0	5.0
WBGene00021084	9.0	86.0	64.0	102.0	5.0	13.0	118.0	28.0
WBGene00021085	0.0	93.5	46.73	122.13	0.0	10.8	131.95	40.65
WBGene00021086	18.0	167.5	149.27	119.87	11.0	1.2	167.05	72.35
WBGene00021087	8.0	20.0	12.0	11.0	5.0	1.0	22.0	13.0
WBGene00021088	11290.0	12414.0	13101.0	10293.0	12886.0	12246.0	13391.0	12743.0
WBGene00021089	35.0	80.0	77.0	116.0	18.0	43.0	83.0	37.0
WBGene00021090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00021091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00021092	1.0	0.0	0.0	0.0	9.0	1.0	0.0	11.0
WBGene00021093	1527.0	1190.0	1468.0	1117.0	2217.0	2057.0	1437.0	2165.0
WBGene00021094	25.0	25.0	23.0	16.0	12.0	15.0	22.0	9.0
WBGene00021095	964.0	2743.0	3189.0	7307.0	547.0	1018.0	3260.0	976.0
WBGene00021096	2.0	19.0	8.0	2.0	1.0	2.0	8.0	3.0
WBGene00021097	2374.0	2790.0	2375.0	2496.0	2319.0	2498.0	2575.0	2598.0
WBGene00021098	0.0	5.61	2.0	2.65	0.0	0.0	0.0	0.0
WBGene00021099	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
WBGene00021100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00021101	2.0	6.39	0.0	9.35	3.0	0.0	0.0	11.0
WBGene00021103	495.0	506.0	478.0	392.0	713.0	554.0	482.0	705.0
WBGene00021104	168.0	230.0	200.0	205.0	246.0	216.0	187.0	198.0
WBGene00021106	32.0	107.5	11.5	93.0	11.5	66.0	13.0	5.5
WBGene00021107	209.5	583.5	125.0	492.0	88.5	368.0	136.0	84.5
WBGene00021108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
WBGene00021109	46.49	33.04	68.33	84.55	81.7	47.36	57.66	3.02
WBGene00021110	174.0	280.0	195.0	183.0	150.0	146.0	277.0	55.0
WBGene00021111	8.0	9.0	12.0	9.0	5.0	1.0	5.0	9.0
WBGene00021112	335.0	354.0	415.0	344.0	374.0	377.0	393.0	466.0
WBGene00021113	2049.43	2971.0	2262.0	2158.0	1842.0	1904.0	2343.0	908.0
WBGene00021114	786.0	843.0	638.0	630.0	843.0	891.0	724.0	658.0
WBGene00021115	34.0	29.0	49.0	36.0	44.0	51.0	72.0	16.0
WBGene00021116	25.0	47.0	31.0	60.0	14.0	23.0	44.0	23.0
WBGene00021117	7.0	2.0	2.0	9.0	4.0	10.0	4.0	12.0
WBGene00021118	4.0	10.0	3.0	26.0	4.0	13.0	5.0	2.0
WBGene00021120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00021121	313.0	193.0	486.0	183.0	304.0	132.0	1069.0	530.0
WBGene00021122	4.0	0.0	8.0	10.0	1.0	1.0	8.0	1.0
WBGene00021123	100.0	117.0	169.0	159.0	99.0	99.0	129.0	159.0
WBGene00021124	16.0	23.0	17.0	35.0	10.0	23.0	43.0	17.0
WBGene00021125	1.0	2.0	2.0	3.0	1.0	6.0	5.0	5.0
